Rodada;Hora;DataPartida;DiaSemana;Ano;Arena;TimeCasa;GolCasa;TimeVisitante;GolVisitante;FinalCasa;FinalVisitante
25;16h00;10/08/2003 ; domingo;2003;orlando scarpelli;figueirense ;1; vitoria;2;d;v
25;16h00;10/08/2003 ; domingo;2003;fonte nova;bahia ;1; fortaleza;0;v;d
25;18h00;10/08/2003 ; domingo;2003;sao januario;vasco ;0; guarani;0;e;e
25;18h00;10/08/2003 ; domingo;2003;olimpico;gremio ;1; athleticoPr;1;e;e
26;16h00;16/08/2003 ; sabado;2003;sao januario;vasco ;1; vitoria;0;v;d
26;16h00;16/08/2003 ; sabado;2003;fonte nova;bahia ;1; internacional;3;d;v
26;16h00;16/08/2003 ; sabado;2003;orlando scarpelli;figueirense ;1; santos;0;v;d
26;16h00;16/08/2003 ; sabado;2003;couto pereira;coritiba ;1; juventude;0;v;d
26;18h00;16/08/2003 ; sabado;2003;mineirao;atleticoMg ;1; athleticoPr;2;d;v
26;18h00;16/08/2003 ; sabado;2003;santa cruz;sao paulo ;0; criciuma;0;e;e
26;16h00;17/08/2003 ; domingo;2003;mangueirao;paysandu ;2; corinthians;2;e;e
26;16h00;17/08/2003 ; domingo;2003;anacleto campanella;sao caetano ;3; fortaleza;0;v;d
26;16h00;17/08/2003 ; domingo;2003;moises lucarelli;ponte preta ;1; cruzeiro;3;d;v
26;16h00;17/08/2003 ; domingo;2003;pinheirao;parana ;0; guarani;0;e;e
26;16h00;17/08/2003 ; domingo;2003;olimpico;gremio ;0; goias;1;d;v
26;18h00;17/08/2003 ; domingo;2003;maracana;fluminense ;0; flamengo;1;d;v
27;20h30;20/08/2003 ; quarta;2003;maracana;flamengo ;1; sao caetano;0;v;d
27;20h30;20/08/2003 ; quarta;2003;serra dourada;goias ;1; parana;0;v;d
27;20h30;20/08/2003 ; quarta;2003;alfredo jaconi;juventude ;1; bahia;0;v;d
27;20h30;20/08/2003 ; quarta;2003;mineirao;cruzeiro ;2; coritiba;2;e;e
27;20h30;20/08/2003 ; quarta;2003;arena da baixada;athleticoPr ;1; figueirense;2;d;v
27;20h30;20/08/2003 ; quarta;2003;barradao;vitoria ;4; gremio;1;v;d
27;21h40;20/08/2003 ; quarta;2003;vila belmiro;santos ;2; paysandu;0;v;d
27;21h40;20/08/2003 ; quarta;2003;castelao;fortaleza ;0; sao paulo;2;d;v
27;21h40;20/08/2003 ; quarta;2003;pacaembu;corinthians ;0; vasco;0;e;e
27;15h00;21/08/2003 ; quinta;2003;beira rio;internacional ;0; fluminense;1;d;v
27;20h30;21/08/2003 ; quinta;2003;brinco de ouro;guarani ;2; atleticoMg;2;e;e
27;20h30;21/08/2003 ; quinta;2003;heriberto hulse;criciuma ;3; ponte preta;0;v;d
28;16h00;23/08/2003 ; sabado;2003;vila belmiro;santos ;2; flamengo;1;v;d
28;16h00;23/08/2003 ; sabado;2003;arena da baixada;athleticoPr ;3; fortaleza;1;v;d
28;16h00;23/08/2003 ; sabado;2003;serra dourada;goias ;1; cruzeiro;0;v;d
28;18h00;23/08/2003 ; sabado;2003;olimpico;gremio ;0; sao caetano;0;e;e
28;16h00;24/08/2003 ; domingo;2003;sao januario;vasco ;3; sao paulo;2;v;d
28;16h00;24/08/2003 ; domingo;2003;mangueirao;paysandu ;3; ponte preta;2;v;d
28;16h00;24/08/2003 ; domingo;2003;willie davids;parana ;2; fluminense;0;v;d
28;16h00;24/08/2003 ; domingo;2003;barradao;vitoria ;3; juventude;0;v;d
28;16h00;24/08/2003 ; domingo;2003;brinco de ouro;guarani ;1; criciuma;0;v;d
28;16h00;24/08/2003 ; domingo;2003;orlando scarpelli;figueirense ;1; coritiba;2;d;v
28;18h00;24/08/2003 ; domingo;2003;pacaembu;corinthians ;3; internacional;1;v;d
28;18h00;24/08/2003 ; domingo;2003;mineirao;atleticoMg ;1; bahia;0;v;d
29;16h00;30/08/2003 ; sabado;2003;municipal juiz de fora;fluminense ;2; gremio;0;v;d
29;16h00;30/08/2003 ; sabado;2003;castelao;fortaleza ;0; santos;0;e;e
29;16h00;30/08/2003 ; sabado;2003;beira rio;internacional ;0; vitoria;1;d;v
29;18h00;30/08/2003 ; sabado;2003;mineirao;cruzeiro ;4; guarani;1;v;d
29;18h00;30/08/2003 ; sabado;2003;benedito teixeira;sao paulo ;1; paysandu;0;v;d
29;16h00;31/08/2003 ; domingo;2003;anacleto campanella;sao caetano ;1; vasco;0;v;d
29;16h00;31/08/2003 ; domingo;2003;alfredo jaconi;juventude ;0; goias;2;d;v
29;16h00;31/08/2003 ; domingo;2003;maracana;flamengo ;1; corinthians;0;v;d
29;16h00;31/08/2003 ; domingo;2003;fonte nova;bahia ;4; parana;2;v;d
29;16h00;31/08/2003 ; domingo;2003;moises lucarelli;ponte preta ;1; figueirense;1;e;e
29;18h00;31/08/2003 ; domingo;2003;heriberto hulse;criciuma ;2; athleticoPr;0;v;d
29;18h00;31/08/2003 ; domingo;2003;couto pereira;coritiba ;2; atleticoMg;2;e;e
30;16h00;13/09/2003 ; sabado;2003;vila belmiro;santos ;5; criciuma;2;v;d
30;16h00;13/09/2003 ; sabado;2003;arena da baixada;athleticoPr ;1; cruzeiro;4;d;v
30;18h00;13/09/2003 ; sabado;2003;olimpico;gremio ;1; bahia;1;e;e
30;18h00;13/09/2003 ; sabado;2003;pacaembu;corinthians ;2; fortaleza;0;v;d
30;16h00;14/09/2003 ; domingo;2003;barradao;vitoria ;1; flamengo;0;v;d
30;16h00;14/09/2003 ; domingo;2003;orlando scarpelli;figueirense ;2; sao paulo;2;e;e
30;16h00;14/09/2003 ; domingo;2003;serra dourada;goias ;3; internacional;1;v;d
30;16h00;14/09/2003 ; domingo;2003;mangueirao;paysandu ;1; sao caetano;0;v;d
30;16h00;14/09/2003 ; domingo;2003;brinco de ouro;guarani ;2; juventude;0;v;d
30;16h00;14/09/2003 ; domingo;2003;couto pereira;parana ;2; coritiba;3;d;v
30;18h00;14/09/2003 ; domingo;2003;maracana;vasco ;1; fluminense;0;v;d
30;18h00;14/09/2003 ; domingo;2003;independencia;atleticoMg ;2; ponte preta;0;v;d
31;16h00;20/09/2003 ; sabado;2003;mineirao;cruzeiro ;3; santos;0;v;d
31;16h00;20/09/2003 ; sabado;2003;couto pereira;coritiba ;1; gremio;0;v;d
31;16h00;20/09/2003 ; sabado;2003;vila belmiro;ponte preta ;4; parana;0;v;d
31;18h00;20/09/2003 ; sabado;2003;maracana;fluminense ;1; paysandu;1;e;e
31;18h00;20/09/2003 ; sabado;2003;beira rio;internacional ;2; guarani;0;v;d
31;16h00;21/09/2003 ; domingo;2003;fonte nova;bahia ;3; vasco;0;v;d
31;16h00;21/09/2003 ; domingo;2003;heriberto hulse;criciuma ;1; corinthians;0;v;d
31;16h00;21/09/2003 ; domingo;2003;placido castelo;fortaleza ;1; vitoria;0;v;d
31;16h00;21/09/2003 ; domingo;2003;alfredo jaconi;juventude ;4; athleticoPr;0;v;d
31;16h00;21/09/2003 ; domingo;2003;anacleto campanella;sao caetano ;0; figueirense;2;d;v
31;18h00;21/09/2003 ; domingo;2003;morumbi;sao paulo ;2; atleticoMg;2;e;e
31;18h00;21/09/2003 ; domingo;2003;maracana;flamengo ;1; goias;1;e;e
32;19h00;24/09/2003 ; quarta;2003;arena da baixada;athleticoPr ;2; internacional;1;v;d
32;20h30;24/09/2003 ; quarta;2003;olimpico;gremio ;2; ponte preta;2;e;e
32;20h30;24/09/2003 ; quarta;2003;serra dourada;goias ;0; fortaleza;1;d;v
32;20h30;24/09/2003 ; quarta;2003;mangueirao;paysandu ;4; bahia;0;v;d
32;20h30;24/09/2003 ; quarta;2003;barradao;vitoria ;1; criciuma;1;e;e
32;21h40;24/09/2003 ; quarta;2003;brinco de ouro;guarani ;5; flamengo;3;v;d
32;21h40;24/09/2003 ; quarta;2003;pinheirao;parana ;4; sao paulo;2;v;d
32;21h40;24/09/2003 ; quarta;2003;vila belmiro;santos ;1; juventude;1;e;e
32;21h40;24/09/2003 ; quarta;2003;pacaembu;corinthians ;0; cruzeiro;1;d;v
32;20h30;25/09/2003 ; quinta;2003;orlando scarpelli;figueirense ;2; fluminense;2;e;e
32;20h30;25/09/2003 ; quinta;2003;sao januario;vasco ;2; coritiba;1;v;d
32;20h30;25/09/2003 ; quinta;2003;independencia;atleticoMg ;3; sao caetano;1;v;d
33;16h00;27/09/2003 ; sabado;2003;beira rio;internacional ;1; santos;0;v;d
33;16h00;27/09/2003 ; sabado;2003;morumbi;sao paulo ;3; gremio;1;v;d
33;18h00;27/09/2003 ; sabado;2003;maracana;flamengo ;2; athleticoPr;1;v;d
33;16h00;28/09/2003 ; domingo;2003;mineirao;cruzeiro ;1; vitoria;0;v;d
33;16h00;28/09/2003 ; domingo;2003;fonte nova;bahia ;1; figueirense;1;e;e
33;16h00;28/09/2003 ; domingo;2003;heriberto hulse;criciuma ;1; goias;0;v;d
33;16h00;28/09/2003 ; domingo;2003;presidente vargas;fortaleza ;3; guarani;0;v;d
33;16h00;28/09/2003 ; domingo;2003;alfredo jaconi;juventude ;6; corinthians;1;v;d
33;16h00;28/09/2003 ; domingo;2003;moises lucarelli;ponte preta ;2; vasco;2;e;e
33;16h00;28/09/2003 ; domingo;2003;anacleto campanella;sao caetano ;2;  parana;0;v;d
33;18h00;28/09/2003 ; domingo;2003;giulite coutinho;fluminense ;0; atleticoMg;1;d;v
33;18h00;28/09/2003 ; domingo;2003;couto pereira;coritiba ;1; paysandu;0;v;d
34;16h00;04/10/2003 ; sabado;2003;arena da baixada;athleticoPr ;0; fluminense;0;e;e
34;16h00;04/10/2003 ; sabado;2003;mangueirao;paysandu ;0; internacional;0;e;e
34;16h00;04/10/2003 ; sabado;2003;anacleto campanella;sao caetano ;1; ponte preta;0;v;d
34;18h00;04/10/2003 ; sabado;2003;olimpico;gremio ;3; figueirense;1;v;d
34;18h00;04/10/2003 ; sabado;2003;morumbi;sao paulo ;1; santos;2;d;v
34;16h00;05/10/2003 ; domingo;2003;barradao;vitoria ;1; corinthians;2;d;v
34;16h00;05/10/2003 ; domingo;2003;serra dourada;goias ;3; bahia;1;v;d
34;16h00;05/10/2003 ; domingo;2003;independencia;atleticoMg ;2; vasco;1;v;d
34;16h00;05/10/2003 ; domingo;2003;alfredo jaconi;juventude ;2; fortaleza;2;e;e
34;16h00;05/10/2003 ; domingo;2003;brinco de ouro;guarani ;2; coritiba ;1;v;d
34;18h00;05/10/2003 ; domingo;2003;maracana;flamengo ;0; parana;3;d;v
34;18h00;05/10/2003 ; domingo;2003;heriberto hulse;criciuma ;1; cruzeiro;3;d;v
35;19h00;08/10/2003 ; quarta;2003;maracana;vasco ;1; juventude;1;e;e
35;20h30;08/10/2003 ; quarta;2003;castelao;fortaleza ;2; gremio;2;e;e
35;20h30;08/10/2003 ; quarta;2003;pacaembu;corinthians ;0; sao caetano;3;d;v
35;20h30;08/10/2003 ; quarta;2003;couto pereira;coritiba ;1; goias;0;v;d
35;20h30;08/10/2003 ; quarta;2003;moises lucarelli;ponte preta ;2; athleticoPr;2;e;e
35;21h40;08/10/2003 ; quarta;2003;vila belmiro;santos ;1; guarani;1;e;e
35;21h40;08/10/2003 ; quarta;2003;fonte nova;bahia ;3; sao paulo;0;v;d
35;21h40;08/10/2003 ; quarta;2003;mineirao;cruzeiro ;2; flamengo;0;v;d
35;20h30;09/10/2003 ; quinta;2003;couto pereira;parana ;4; paysandu;2;v;d
35;20h30;09/10/2003 ; quinta;2003;beira rio;internacional ;2; criciuma ;0;v;d
35;20h30;09/10/2003 ; quinta;2003;maracana;fluminense ;2; vitoria;0;v;d
35;20h30;09/10/2003 ; quinta;2003;orlando scarpelli;figueirense ;0; atleticoMg;1;d;v
36;16h00;11/10/2003 ; sabado;2003;arena da baixada;athleticoPr ;2; coritiba;0;v;d
36;16h00;11/10/2003 ; sabado;2003;brinco de ouro;guarani ;1; ponte preta;3;d;v
36;16h00;11/10/2003 ; sabado;2003;anacleto campanella;sao caetano ;2; santos;2;e;e
36;16h00;12/10/2003 ; domingo;2003;mineirao;atleticoMg ;0; cruzeiro;1;d;v
36;16h00;12/10/2003 ; domingo;2003;orlando scarpelli;figueirense ;4; criciuma;2;v;d
36;16h00;12/10/2003 ; domingo;2003;morumbi;sao paulo ;3; corinthians;0;v;d
36;16h00;12/10/2003 ; domingo;2003;barradao;vitoria ;2; bahia;1;v;d
36;16h00;12/10/2003 ; domingo;2003;serra dourada;goias ;6; fluminense;1;v;d
36;16h00;12/10/2003 ; domingo;2003;alfredo jaconi;juventude ;1; parana;1;e;e
36;18h00;12/10/2003 ; domingo;2003;maracana;flamengo ;2; vasco;1;v;d
36;18h00;12/10/2003 ; domingo;2003;beira rio;internacional ;0; gremio;1;d;v
36;16h00;15/10/2003 ; quarta;2003;mangueirao;paysandu ;3; fortaleza ;0;v;d
37;16h00;18/10/2003 ; sabado;2003;serra dourada;goias ;3; sao paulo;1;v;d
37;16h00;18/10/2003 ; sabado;2003;brinco de ouro;guarani ;2; fluminense;0;v;d
37;18h00;18/10/2003 ; sabado;2003;maracana;flamengo ;2; paysandu;0;v;d
37;18h00;18/10/2003 ; sabado;2003;olimpico;gremio ;2; atleticoMg ;2;e;e
37;19h00;18/10/2003 ; sabado;2003;couto pereira;coritiba ;3; bahia;2;v;d
37;16h00;19/10/2003 ; domingo;2003;couto pereira;parana ;4; internacional;0;v;d
37;16h00;19/10/2003 ; domingo;2003;vila belmiro;santos ;3; athleticoPr;2;v;d
37;16h00;19/10/2003 ; domingo;2003;heriberto hulse;criciuma ;2; vasco;1;v;d
37;17h00;19/10/2003 ; domingo;2003;presidente vargas;fortaleza ;1; figueirense;1;e;e
37;17h00;19/10/2003 ; domingo;2003;barradao;vitoria ;0; sao caetano;0;e;e
37;18h00;19/10/2003 ; domingo;2003;pacaembu;corinthians ;3; ponte preta;0;v;d
37;18h00;19/10/2003 ; domingo;2003;mineirao;cruzeiro ;1; juventude;2;d;v
38;20h30;22/10/2003 ; quarta;2003;moises lucarelli;ponte preta ;0; goias;2;d;v
38;20h30;22/10/2003 ; quarta;2003;anacleto campanella;sao caetano ;2; coritiba;0;v;d
38;20h30;22/10/2003 ; quarta;2003;estadio do cafe;athleticoPr ;1; vitoria;2;d;v
38;20h30;22/10/2003 ; quarta;2003;orlando scarpelli;figueirense ;0; flamengo;0;e;e
38;21h40;22/10/2003 ; quarta;2003;maracana;fluminense ;1; corinthians;0;v;d
38;21h40;22/10/2003 ; quarta;2003;beira rio;internacional ;1; cruzeiro;0;v;d
38;21h40;22/10/2003 ; quarta;2003;fonte nova;bahia ;4; santos;7;d;v
38;21h30;23/10/2003 ; quinta;2003;mangueirao;paysandu ;4; criciuma;0;v;d
38;20h30;23/10/2003 ; quinta;2003;morumbi;sao paulo ;3; guarani;3;e;e
38;20h30;23/10/2003 ; quinta;2003;mineirao;atleticoMg ;2; parana;2;e;e
38;20h30;23/10/2003 ; quinta;2003;alfredo jaconi;juventude ;1; gremio;2;d;v
38;20h30;23/10/2003 ; quinta;2003;vivaldo lima;vasco ;1; fortaleza ;1;e;e
39;16h00;25/10/2003 ; sabado;2003;couto pereira;coritiba ;0; santos;4;d;v
39;16h00;25/10/2003 ; sabado;2003;fonte nova;bahia ;2; fluminense;2;e;e
39;17h00;25/10/2003 ; sabado;2003;moises lucarelli;ponte preta ;1; vitoria;1;e;e
39;19h00;25/10/2003 ; sabado;2003;mineirao;cruzeiro ;1; figueirense;0;v;d
39;16h00;26/10/2003 ; domingo;2003;anacleto campanella;sao caetano ;0; sao paulo;1;d;v
39;16h00;26/10/2003 ; domingo;2003;orlando scarpelli;parana ;3; vasco;3;e;e
39;16h00;26/10/2003 ; domingo;2003;serra dourada;goias ;3; guarani;0;v;d
39;16h00;26/10/2003 ; domingo;2003;heriberto hulse;criciuma ;2; fortaleza;2;e;e
39;16h00;26/10/2003 ; domingo;2003;pacaembu;corinthians ;2; athleticoPr;3;d;v
39;17h00;26/10/2003 ; domingo;2003;mangueirao;paysandu ;1; atleticoMg;0;v;d
39;18h00;26/10/2003 ; domingo;2003;maracana;flamengo ;2; gremio;1;v;d
39;18h00;26/10/2003 ; domingo;2003;beira rio;internacional ;0; juventude ;0;e;e
40;16h00;01/11/2003 ; sabado;2003;brinco de ouro;guarani ;3; bahia;2;v;d
40;16h00;01/11/2003 ; sabado;2003;arena da baixada;athleticoPr ;1; sao caetano;0;v;d
40;16h00;01/11/2003 ; sabado;2003;olimpico;gremio ;0; parana ;2;d;v
40;18h00;01/11/2003 ; sabado;2003;maracana;fluminense ;2; ponte preta;2;e;e
40;18h00;01/11/2003 ; sabado;2003;independencia;atleticoMg ;1; criciuma;1;e;e
40;16h00;02/11/2003 ; domingo;2003;vila belmiro;santos ;3; corinthians;1;v;d
40;16h00;02/11/2003 ; domingo;2003;alfredo jaconi;juventude ;2; flamengo;2;e;e
40;16h00;02/11/2003 ; domingo;2003;castelao;fortaleza ;1; cruzeiro;2;d;v
40;16h00;02/11/2003 ; domingo;2003;orlando scarpelli;figueirense ;6; paysandu;0;v;d
40;17h00;02/11/2003 ; domingo;2003;barradao;vitoria ;3; goias;4;d;v
40;18h00;02/11/2003 ; domingo;2003;batistao;vasco ;0; internacional;1;d;v
40;18h00;02/11/2003 ; domingo;2003;morumbi;sao paulo ;1; coritiba;0;v;d
41;20h30;05/11/2003 ; quarta;2003;estadio do cafe;parana ;1; figueirense;1;e;e
41;20h30;05/11/2003 ; quarta;2003;beira rio;internacional ;1; fortaleza ;1;e;e
41;20h30;05/11/2003 ; quarta;2003;alfredo jaconi;juventude ;3; criciuma;1;v;d
41;21h30;05/11/2003 ; quarta;2003;mangueirao;paysandu ;1; vasco;2;d;v
41;21h40;05/11/2003 ; quarta;2003;morumbi;sao paulo ;1; fluminense;0;v;d
41;21h40;05/11/2003 ; quarta;2003;couto pereira;coritiba ;1; corinthians;0;v;d
41;21h40;05/11/2003 ; quarta;2003;vila belmiro;santos ;3; vitoria;1;v;d
41;21h40;05/11/2003 ; quarta;2003;mineirao;cruzeiro ;3; gremio;0;v;d
41;21h30;06/11/2003 ; quinta;2003;fonte nova;bahia ;1; ponte preta;0;v;d
41;20h30;06/11/2003 ; quinta;2003;serra dourada;goias ;4; athleticoPr;1;v;d
41;21h30;06/11/2003 ; quinta;2003;maracana;flamengo ;3; atleticoMg;2;v;d
41;20h30;06/11/2003 ; quinta;2003;brinco de ouro;guarani ;0; sao caetano;1;d;v
42;16h00;08/11/2003 ; sabado;2003;maracana;fluminense ;3; coritiba;2;v;d
42;18h00;08/11/2003 ; sabado;2003;olimpico;gremio ;2; paysandu;0;v;d
42;18h00;08/11/2003 ; sabado;2003;ressacada;criciuma ;1; parana;2;d;v
42;16h00;09/11/2003 ; domingo;2003;moises lucarelli;ponte preta ;3; santos;4;d;v
42;16h00;09/11/2003 ; domingo;2003;pedro pedrossian;vasco ;0; cruzeiro ;1;d;v
42;16h00;09/11/2003 ; domingo;2003;castelao;fortaleza ;4; flamengo;1;v;d
42;16h00;09/11/2003 ; domingo;2003;arena da baixada;athleticoPr ;4; sao paulo;3;v;d
42;16h00;09/11/2003 ; domingo;2003;anacleto campanella;sao caetano ;4; bahia;1;v;d
42;16h00;09/11/2003 ; domingo;2003;orlando scarpelli;figueirense ;2; juventude;1;v;d
42;17h00;09/11/2003 ; domingo;2003;barradao;vitoria ;0; guarani;0;e;e
42;18h00;09/11/2003 ; domingo;2003;pacaembu;corinthians ;2; goias;0;v;d
42;18h00;09/11/2003 ; domingo;2003;independencia;atleticoMg ;1; internacional;2;d;v
43;17h00;22/11/2003 ; sabado;2003;orlando scarpelli;figueirense ;3; internacional;2;v;d
43;17h00;22/11/2003 ; sabado;2003;ipatingao;atleticoMg ;2; fortaleza ;0;v;d
43;17h00;22/11/2003 ; sabado;2003;couto pereira;coritiba ;1; ponte preta;1;e;e
43;18h00;22/11/2003 ; sabado;2003;olimpico;gremio ;4; vasco;3;v;d
43;18h00;22/11/2003 ; sabado;2003;maracana;flamengo ;1; criciuma;0;v;d
43;16h00;23/11/2003 ; domingo;2003;vila belmiro;santos ;3; fluminense;1;v;d
43;16h00;23/11/2003 ; domingo;2003;pinheirao;parana ;1; cruzeiro;3;d;v
43;17h00;23/11/2003 ; domingo;2003;anacleto campanella;sao caetano ;1; goias;0;v;d
43;17h00;23/11/2003 ; domingo;2003;fonte nova;bahia ;0; athleticoPr;2;d;v
43;18h00;23/11/2003 ; domingo;2003;morumbi;sao paulo ;3; vitoria;1;v;d
43;18h00;23/11/2003 ; domingo;2003;brinco de ouro;guarani ;0; corinthians;1;d;v
43;18h00;23/11/2003 ; domingo;2003;mangueirao;paysandu ;3; juventude;2;v;d
44;17h00;29/11/2003 ; sabado;2003;sao januario;vasco ;1; figueirense;0;v;d
44;17h00;29/11/2003 ; sabado;2003;alfredo jaconi;juventude ;1; atleticoMg;0;v;d
44;17h00;29/11/2003 ; sabado;2003;arena da baixada;athleticoPr ;3; guarani;1;v;d
44;18h00;29/11/2003 ; sabado;2003;maracana;fluminense ;2; sao caetano;1;v;d
44;18h00;29/11/2003 ; sabado;2003;beira rio;internacional ;3; flamengo ;1;v;d
44;16h00;30/11/2003 ; domingo;2003;serra dourada;goias ;3; santos;0;v;d
44;16h00;30/11/2003 ; domingo;2003;castelao;fortaleza ;5; parana;3;v;d
44;16h00;30/11/2003 ; domingo;2003;heriberto hulse;criciuma ;0; gremio;2;d;v
44;17h00;30/11/2003 ; domingo;2003;barradao;vitoria ;1; coritiba;0;v;d
44;18h00;30/11/2003 ; domingo;2003;moises lucarelli;ponte preta ;1; sao paulo;2;d;v
44;18h00;30/11/2003 ; domingo;2003;pacaembu;corinthians ;1; bahia;2;d;v
44;16h00;30/11/2003 ; domingo;2003;mineirao;cruzeiro ;2; paysandu;1;v;d
45;17h00;06/12/2003 ; sabado;2003;barradao;vitoria ;0; atleticoMg ;1;d;v
45;17h00;06/12/2003 ; sabado;2003;serra dourada;goias ;0; figueirense;3;d;v
45;18h00;06/12/2003 ; sabado;2003;arena da baixada;athleticoPr ;2; vasco;2;e;e
45;18h00;06/12/2003 ; sabado;2003;pacaembu;corinthians ;1; parana;1;e;e
45;16h00;07/12/2003 ; domingo;2003;mineirao;cruzeiro ;5; fluminense;2;v;d
45;16h00;07/12/2003 ; domingo;2003;brinco de ouro;guarani ;2; paysandu;1;v;d
45;16h00;07/12/2003 ; domingo;2003;vila belmiro;santos ;2; gremio;2;e;e
45;16h00;07/12/2003 ; domingo;2003;maracana;flamengo ;1; ponte preta;1;e;e
45;16h00;07/12/2003 ; domingo;2003;heriberto hulse;criciuma ;3; bahia;2;v;d
45;16h00;07/12/2003 ; domingo;2003;presidente vargas;fortaleza ;2; coritiba;2;e;e
45;18h00;07/12/2003 ; domingo;2003;beira rio;internacional ;1; sao paulo;1;e;e
45;18h00;07/12/2003 ; domingo;2003;alfredo jaconi;juventude ;2; sao caetano;1;v;d
46;16h00;13/12/2003 ; sabado;2003;pinheirao;parana ;2; vitoria;0;v;d
46;16h00;13/12/2003 ; sabado;2003;couto pereira;coritiba ;2; criciuma;0;v;d
46;16h00;13/12/2003 ; sabado;2003;ipatingao;atleticoMg ;3; goias;2;v;d
46;16h00;13/12/2003 ; sabado;2003;orlando scarpelli;figueirense ;2; guarani;0;v;d
46;16h00;13/12/2003 ; sabado;2003;anacleto campanella;sao caetano ;5; internacional;0;v;d
46;16h00;14/12/2003 ; domingo;2003;olimpico;gremio ;3; corinthians;0;v;d
46;16h00;14/12/2003 ; domingo;2003;moises lucarelli;ponte preta ;2; fortaleza ;0;v;d
46;16h00;14/12/2003 ; domingo;2003;fonte nova;bahia ;0; cruzeiro;7;d;v
46;16h00;14/12/2003 ; domingo;2003;maracana;fluminense ;1; juventude;0;v;d
46;16h00;14/12/2003 ; domingo;2003;mangueirao;paysandu ;2; athleticoPr;2;e;e
46;18h00;14/12/2003 ; domingo;2003;sao januario;vasco ;1; santos;1;e;e
46;18h00;14/12/2003 ; domingo;2003;morumbi;sao paulo ;1; flamengo;3;d;v
1;16h00;21/04/2004 ; quarta;2004;caio martins;botafogo ;1; goias;4;d;v
1;16h00;21/04/2004 ; quarta;2004;orlando scarpelli;figueirense ;1; internacional;0;v;d
1;16h00;21/04/2004 ; quarta;2004;anacleto campanella;sao caetano ;1; vitoria;0;v;d
1;18h00;21/04/2004 ; quarta;2004;ipatingao;cruzeiro ;2; juventude;1;v;d
1;18h00;21/04/2004 ; quarta;2004;parque antartica;palmeiras ;0; atleticoMg;0;e;e
1;21h45;21/04/2004 ; quarta;2004;olimpico;gremio ;0; flamengo;0;e;e
1;21h45;21/04/2004 ; quarta;2004;moises lucarelli;ponte preta ;3; corinthians;2;v;d
1;21h45;21/04/2004 ; quarta;2004;pinheirao;parana ;3; santos;2;v;d
1;20h30;22/04/2004 ; quinta;2004;couto pereira;coritiba ;1; guarani;0;v;d
1;20h30;22/04/2004 ; quinta;2004;sao januario;vasco ;0; criciuma;1;d;v
1;20h30;22/04/2004 ; quinta;2004;mangueirao;paysandu ;3; fluminense;3;e;e
1;20h30;22/04/2004 ; quinta;2004;morumbi;sao paulo ;1; athleticoPr;0;v;d
2;16h00;24/04/2004 ; sabado;2004;raulino de oliveira;flamengo ;0; ponte preta;0;e;e
2;16h00;24/04/2004 ; sabado;2004;serra dourada;goias ;2; cruzeiro;2;e;e
2;16h00;24/04/2004 ; sabado;2004;alfredo jaconi;juventude ;1; gremio;1;e;e
2;16h00;25/04/2004 ; domingo;2004;beira rio;internacional ;1; palmeiras;0;v;d
2;16h00;25/04/2004 ; domingo;2004;mineirao;atleticoMg ;1; vasco;1;e;e
2;16h00;25/04/2004 ; domingo;2004;maracana;fluminense ;1; coritiba;1;e;e
2;16h00;25/04/2004 ; domingo;2004;pacaembu;corinthians ;2; paysandu;1;v;d
2;16h00;25/04/2004 ; domingo;2004;brinco de ouro;guarani ;1; sao caetano;1;e;e
2;16h00;25/04/2004 ; domingo;2004;arena da baixada;athleticoPr ;0; figueirense;3;d;v
2;17h00;25/04/2004 ; domingo;2004;barradao;vitoria ;6; parana;1;v;d
2;18h00;25/04/2004 ; domingo;2004;heriberto hulse;criciuma ;1; sao paulo;1;e;e
2;18h00;25/04/2004 ; domingo;2004;vila belmiro;santos ;2; botafogo;0;v;d
3;20h30;28/04/2004 ; quarta;2004;caio martins;botafogo ;2; atleticoMg;2;e;e
3;20h30;28/04/2004 ; quarta;2004;couto pereira;coritiba ;1; internacional;1;e;e
3;20h30;28/04/2004 ; quarta;2004;mangueirao;paysandu ;0; athleticoPr;3;d;v
3;20h30;28/04/2004 ; quarta;2004;independencia;cruzeiro ;2; criciuma;2;e;e
3;20h30;28/04/2004 ; quarta;2004;moises lucarelli;ponte preta ;2; goias;0;v;d
3;21h45;28/04/2004 ; quarta;2004;olimpico;gremio ;4; corinthians;0;v;d
3;21h45;28/04/2004 ; quarta;2004;orlando scarpelli;figueirense ;2; santos;1;v;d
3;21h45;28/04/2004 ; quarta;2004;morumbi;sao paulo ;1; fluminense;0;v;d
3;20h30;29/04/2004 ; quinta;2004;pinheirao;parana ;2; flamengo;1;v;d
3;20h30;29/04/2004 ; quinta;2004;sao januario;vasco ;0; guarani;1;d;v
